date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:32:23	14408/14408	---MCZ	200	added ('OK')	text/html	etag:W/%22ae17eaeafe25450d2d0702037cd584c5%22	https://support.ookla.com/hc/en-us/articles/115000593488-Fix-for-latency-error-after-upgrading-to-flash-24-0-0-186	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115000593488-Fix-for-latency-error-after-upgrading-to-flash-24-0-0-186.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:24	13741/13741	---MCZ	200	added ('OK')	text/html	etag:W/%22d97c8c8a6aa6a1f26cc51df404d6d4cd%22	https://support.ookla.com/hc/en-us/articles/234578328-Why-does-the-Ookla-Application-show-Client-IP-instead-of-the-IP-address-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578328-Why-does-the-Ookla-Application-show-Client-IP-instead-of-the-IP-address-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:25	13690/13690	---MCZ	200	added ('OK')	text/html	etag:W/%228135689c5dc9335ab6ae4d3e33341b1c%22	https://support.ookla.com/hc/en-us/articles/234578308-NetGauge-Using-the-Ookla-Server-Tester	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578308-NetGauge-Using-the-Ookla-Server-Tester.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:27	14673/14673	---MCZ	200	added ('OK')	text/html	etag:W/%2257b1f14ba9f6ff6cdc2a73494c68756f%22	https://support.ookla.com/hc/en-us/articles/234578288-What-settings-are-used-at-Speedtest-net-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578288-What-settings-are-used-at-Speedtest-net-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:28	13609/13609	---MCZ	200	added ('OK')	text/html	etag:W/%223c0eccb0694b4d84221693040e831d8f%22	https://support.ookla.com/hc/en-us/articles/234578268-Why-do-I-receive-a-Java-security-warning-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578268-Why-do-I-receive-a-Java-security-warning-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:29	15727/15727	---MCZ	200	added ('OK')	text/html	etag:W/%221100b0be1d8ac20c26683cf778a0ddf6%22	https://support.ookla.com/hc/en-us/articles/234578248-Why-do-I-get-better-speeds-when-I-go-to-Speedtest-net-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578248-Why-do-I-get-better-speeds-when-I-go-to-Speedtest-net-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:30	9102/9102	---MCZ	200	added ('OK')	text/html	etag:W/%22001ec9e3a7cd142fb72416d7f2e5b302%22	https://support.ookla.com/hc/en-us/sections/207030308-Reporting	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/207030308-Reporting.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:31	13254/13254	---MCZ	200	added ('OK')	text/html	etag:W/%223379e3adff15e5861543b12da7025fc5%22	https://support.ookla.com/hc/en-us/articles/234577368-What-options-are-available-using-jscalls-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577368-What-options-are-available-using-jscalls-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:31	14753/14753	---MCZ	200	added ('OK')	text/html	etag:W/%228d455785599674d966aa063e7a5ad09a%22	https://support.ookla.com/hc/en-us/articles/234577268-How-do-I-store-NetGauge-results-using-Javascript-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577268-How-do-I-store-NetGauge-results-using-Javascript-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:33	15656/15656	---MCZ	200	added ('OK')	text/html	etag:W/%22c31085e3261101227e97b10f4b8d11fd%22	https://support.ookla.com/hc/en-us/articles/234577328-How-do-I-store-NetGauge-results-using-a-PHP-API-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577328-How-do-I-store-NetGauge-results-using-a-PHP-API-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:34	13732/13732	---MCZ	200	added ('OK')	text/html	etag:W/%22e54752b733d8236c835be3ab5266c967%22	https://support.ookla.com/hc/en-us/articles/234577308-Which-parameters-are-passed-to-the-API-via-HTTP-Post-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577308-Which-parameters-are-passed-to-the-API-via-HTTP-Post-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:35	13594/13594	---MCZ	200	added ('OK')	text/html	etag:W/%22e0ca1299ac3ca3569e86dd022435347e%22	https://support.ookla.com/hc/en-us/articles/234577288-How-does-Ookla-generate-ISP-names-in-its-hosted-reporting-How-can-I-change-this-information-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577288-How-does-Ookla-generate-ISP-names-in-its-hosted-reporting-How-can-I-change-this-information-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:36	12345/12345	---MCZ	200	added ('OK')	text/html	etag:W/%2296dd1d6cd531e6fd6eb52b6c90c67ac9%22	https://support.ookla.com/hc/en-us/articles/234577348-Can-I-change-the-name-in-my-settings-file-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234577348-Can-I-change-the-name-in-my-settings-file-.html	(from https://support.ookla.com/hc/en-us/categories/204419828-NetGauge)
23:32:37	7950/7950	---MCZ	200	added ('OK')	text/html	etag:W/%22fff193535a6b9563712e2cd6a5a00c41%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fcategories%2F204419848-Speedtest-Intelligence&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signind543.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:38	9640/9640	---MCZ	200	added ('OK')	text/html	etag:W/%22c7ddcf31c9216e9059a27a6c9f07cc0e%22	https://support.ookla.com/hc/en-us/sections/207030408-General	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/207030408-General.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:39	16986/16986	---MCZ	200	added ('OK')	text/html	etag:W/%223fbb784b2567dfe1bdd37f906253d504%22	https://support.ookla.com/hc/en-us/articles/115002187768-Speedtest-Intelligence-Data-Extracts-API	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115002187768-Speedtest-Intelligence-Data-Extracts-API.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:40	19255/19255	---MCZ	200	added ('OK')	text/html	etag:W/%2213d7ccf0ed7d4fec3f00e9444756eddc%22	https://support.ookla.com/hc/en-us/articles/234578488-What-fields-are-included-in-iOS-data-extracts-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578488-What-fields-are-included-in-iOS-data-extracts-.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:41	17094/17094	---MCZ	200	added ('OK')	text/html	etag:W/%225405ab04dbb241c8f3b83e4fda1b5922%22	https://support.ookla.com/hc/en-us/articles/234578468-Speedtest-Intelligence-Portal-FAQ	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578468-Speedtest-Intelligence-Portal-FAQ.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:42	16030/16030	---MCZ	200	added ('OK')	text/html	etag:W/%22b0aa108e707da888216b811064ff79b7%22	https://support.ookla.com/hc/en-us/articles/234578448-What-fields-are-included-in-Windows-Phone-data	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578448-What-fields-are-included-in-Windows-Phone-data.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:43	16294/16294	---MCZ	200	added ('OK')	text/html	etag:W/%22dc60616dbdea5be28e2f68432c1951e0%22	https://support.ookla.com/hc/en-us/articles/234578428-What-fields-are-included-in-Speedtest-net-Survey	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578428-What-fields-are-included-in-Speedtest-net-Survey.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:44	15091/15091	---MCZ	200	added ('OK')	text/html	etag:W/%22bf805468e64619287390b9c4fc48b7e4%22	https://support.ookla.com/hc/en-us/articles/234578408-What-fields-are-included-in-Speedtest-net-data-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/234578408-What-fields-are-included-in-Speedtest-net-data-.html	(from https://support.ookla.com/hc/en-us/categories/204419848-Speedtest-Intelligence)
23:32:45	7944/7944	---MCZ	200	added ('OK')	text/html	etag:W/%22a931c01cf51fa552905f756827d0dd7e%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fcategories%2F115000673327-Speedtest-Custom&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinb0d4.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:46	8817/8817	---MCZ	200	added ('OK')	text/html	etag:W/%22f597cf0fc9f647ab061c50d393a1b476%22	https://support.ookla.com/hc/en-us/sections/115000535871-Video-Tutorials	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/115000535871-Video-Tutorials.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:47	11919/11919	---MCZ	200	added ('OK')	text/html	etag:W/%22c25baa4c68e1d9460950ba23ea7c72e9%22	https://support.ookla.com/hc/en-us/articles/115001293612-Introduction-to-Speedtest-Custom	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115001293612-Introduction-to-Speedtest-Custom.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:48	11971/11971	---MCZ	200	added ('OK')	text/html	etag:W/%224d36851b8d0472545176d33a44dd6320%22	https://support.ookla.com/hc/en-us/articles/115001345871-Registering-for-Speedtest-Custom	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115001345871-Registering-for-Speedtest-Custom.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:49	12660/12660	---MCZ	200	added ('OK')	text/html	etag:W/%2291a684eb3ecc3fcaf5303be2622bf3d1%22	https://support.ookla.com/hc/en-us/articles/115002079631-Configuring-and-Publishing-Your-Test-Part-1-Basic-Configuration	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115002079631-Configuring-and-Publishing-Your-Test-Part-1-Basic-Configuration.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:51	12415/12415	---MCZ	200	added ('OK')	text/html	etag:W/%22050dc2f9f3f3c14ac90d8f226907f89d%22	https://support.ookla.com/hc/en-us/articles/115002095692-Configuring-and-Publishing-Your-Test-Part-3-Custom-CSS	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115002095692-Configuring-and-Publishing-Your-Test-Part-3-Custom-CSS.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:52	11996/11996	---MCZ	200	added ('OK')	text/html	etag:W/%22356381fcea5ff03ba0c84d912f39d73a%22	https://support.ookla.com/hc/en-us/articles/115001971131-Viewing-and-Analyzing-Test-Results	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115001971131-Viewing-and-Analyzing-Test-Results.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:52	8607/8607	---MCZ	200	added ('OK')	text/html	etag:W/%22b9ab037196f2b184a94ad659f135773d%22	https://support.ookla.com/hc/en-us/sections/115001085927-General	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/115001085927-General.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:53	15610/15610	---MCZ	200	added ('OK')	text/html	etag:W/%2257c0f68fbf478f07e4376b34c15d1430%22	https://support.ookla.com/hc/en-us/articles/115003369327-Speedtest-Custom-Overview	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003369327-Speedtest-Custom-Overview.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:54	16196/16196	---MCZ	200	added ('OK')	text/html	etag:W/%229fe832ba800a9620951782ec96105787%22	https://support.ookla.com/hc/en-us/articles/115000234391-How-Does-Speedtest-Custom-Work-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115000234391-How-Does-Speedtest-Custom-Work-.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:55	12671/12671	---MCZ	200	added ('OK')	text/html	etag:W/%22b1ea79ec2a35f97438eccf5fd3a58224%22	https://support.ookla.com/hc/en-us/articles/115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:56	11529/11529	---MCZ	200	added ('OK')	text/html	etag:W/%2231cd486c5050d89be2cd15e155306a28%22	https://support.ookla.com/hc/en-us/articles/115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:58	11968/11968	---MCZ	200	added ('OK')	text/html	etag:W/%22eb57b1c545207caf5422c048ce975d64%22	https://support.ookla.com/hc/en-us/articles/115003488348-Localization	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003488348-Localization.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:32:59	9256/9256	---MCZ	200	added ('OK')	text/html	etag:W/%22b8954d9d0544ad5f45d3aeeddd7a0e54%22	https://support.ookla.com/hc/en-us/sections/115001085987-Configuration	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/115001085987-Configuration.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:00	19078/19078	---MCZ	200	added ('OK')	text/html	etag:W/%22be185d420a896b89664d7967f515574f%22	https://support.ookla.com/hc/en-us/articles/115003486968-Configuring-Your-Test-Using-the-Template	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003486968-Configuring-Your-Test-Using-the-Template.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:01	18756/18756	---MCZ	200	added ('OK')	text/html	etag:W/%22fde3a6fc988a3573a659278de6d0106f%22	https://support.ookla.com/hc/en-us/articles/115003487288-Configuring-Your-Test-Using-Custom-CSS	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003487288-Configuring-Your-Test-Using-Custom-CSS.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:02	16325/16325	---MCZ	200	added ('OK')	text/html	etag:W/%22b95d14af543909829ea1a0d098cea9c2%22	https://support.ookla.com/hc/en-us/articles/115003369567-Best-Practices-for-Configuring-Custom-CSS	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003369567-Best-Practices-for-Configuring-Custom-CSS.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:03	14401/14401	---MCZ	200	added ('OK')	text/html	etag:W/%2249e40b44ab7a0087e4df7d39431a801e%22	https://support.ookla.com/hc/en-us/articles/115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:04	16985/16985	---MCZ	200	added ('OK')	text/html	etag:W/%225f3b09aac7a495fedfdb5b6d2fb4dc2f%22	https://support.ookla.com/hc/en-us/articles/115003370467-Configuring-Your-Own-Server-Network	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003370467-Configuring-Your-Own-Server-Network.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:05	14682/14682	---MCZ	200	added ('OK')	text/html	etag:W/%226c05f8daebd179db3d8575e5718d654a%22	https://support.ookla.com/hc/en-us/articles/115002006472-Configuring-Your-Test-to-Use-HTTPS	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115002006472-Configuring-Your-Test-to-Use-HTTPS.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:06	8346/8346	---MCZ	200	added ('OK')	text/html	etag:W/%22b4d279157afda10b5bac5fbbed101699%22	https://support.ookla.com/hc/en-us/sections/115001075368-Installation	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/115001075368-Installation.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:07	14963/14963	---MCZ	200	added ('OK')	text/html	etag:W/%226a01f361b96cdc9f55fe161bd1e33c28%22	https://support.ookla.com/hc/en-us/articles/115003370507-Speedtest-Custom-Server-Installation-Guide	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115003370507-Speedtest-Custom-Server-Installation-Guide.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:08	16734/16734	---MCZ	200	added ('OK')	text/html	etag:W/%22fd13f69b31abfaaab2a20b12327c450f%22	https://support.ookla.com/hc/en-us/articles/115001660712-Hosting-the-HTML5-front-end-Test-UI-on-your-site	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/articles/115001660712-Hosting-the-HTML5-front-end-Test-UI-on-your-site.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
23:33:09	8163/8163	---MCZ	200	added ('OK')	text/html	etag:W/%22b6f8f764e879700ed32357bff3b35cc0%22	https://support.ookla.com/hc/en-us/sections/115001086487-Reporting	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/sections/115001086487-Reporting.html	(from https://support.ookla.com/hc/en-us/categories/115000673327-Speedtest-Custom)
